28.3,0.08,0.095,0.704,8.418
28.3,0.103,0.095,0.711,8.503
28.3,0.04,0.096,0.739,8.822
28.3,0.05,0.096,0.69,8.248
28.3,0.052,0.096,0.749,8.95
28.3,0.053,0.096,0.726,8.682
28.3,0.081,0.096,0.684,8.181
28.3,0.102,0.096,0.706,8.444
28.3,0.106,0.096,0.693,8.283
28.3,0.039,0.097,0.746,8.92
28.3,0.053,0.097,0.723,8.639
28.3,0.05,0.097,0.673,8.083
28.3,0.1,0.097,0.695,8.311
28.3,0.04,0.098,0.732,8.755
28.3,0.052,0.098,0.747,8.923
28.3,0.052,0.098,0.686,8.134
28.3,0.1,0.098,0.654,7.814
28.3,0.104,0.098,0.696,8.324
28.3,0.104,0.098,0.714,8.551
28.3,0.102,0.098,0.655,7.834
28.3,0.109,0.098,0.712,8.508
28.3,0.109,0.098,0.702,8.406
28.3,0.052,0.099,0.722,8.641
28.3,0.051,0.099,0.71,8.493
28.3,0.076,0.099,0.703,8.406
28.3,0.078,0.099,0.702,8.392
28.3,0.078,0.099,0.709,8.476
28.3,0.051,0.1,0.704,8.431
28.3,0.051,0.1,0.727,8.703
28.3,0.078,0.1,0.683,8.181
28.3,0.103,0.1,0.693,8.281
28.3,0.111,0.1,0.705,8.425
28.3,0.043,0.101,0.71,8.5
28.3,0.051,0.101,0.702,8.391
28.3,0.052,0.101,0.734,8.77
28.3,0.052,0.101,0.727,8.756
28.3,0.078,0.101,0.681,8.145
28.3,0.081,0.101,0.715,8.562
28.3,0.101,0.101,0.719,8.611
28.3,0.102,0.101,0.724,8.658
28.3,0.041,0.102,0.747,8.927
28.3,0.042,0.102,0.762,9.144
28.3,0.049,0.102,0.691,8.262
28.3,0.075,0.102,0.684,8.164
28.3,0.04,0.103,0.746,8.907
28.3,0.051,0.103,0.685,8.199
28.3,0.05,0.103,0.705,8.422
28.3,0.051,0.103,0.693,8.284
28.3,0.075,0.103,0.694,8.295
28.3,0.08,0.103,0.696,8.311
28.3,0.08,0.103,0.689,8.227
28.3,0.041,0.104,0.78,9.314
28.3,0.042,0.104,0.74,8.85
28.3,0.053,0.104,0.736,8.805
28.3,0.051,0.104,0.718,8.598
28.3,0.05,0.104,0.718,8.751
28.3,0.081,0.104,0.719,8.645
28.3,0.079,0.104,0.697,8.331
28.3,0.105,0.104,0.672,8.028
28.3,0.04,0.105,0.757,9.069
28.3,0.043,0.105,0.74,8.839
28.3,0.05,0.105,0.681,8.155
28.3,0.051,0.105,0.701,8.386
28.3,0.052,0.105,0.746,8.922
28.3,0.05,0.105,0.709,8.453
28.3,0.051,0.105,0.745,8.908
28.3,0.075,0.105,0.679,8.123
28.3,0.078,0.105,0.718,8.603
28.3,0.079,0.105,0.674,8.062
28.3,0.039,0.106,0.71,8.487
28.3,0.053,0.106,0.751,8.977
28.3,0.051,0.106,0.704,8.413
28.3,0.051,0.106,0.744,8.899
28.3,0.053,0.106,0.755,9.025
28.3,0.05,0.106,0.693,8.295
28.3,0.079,0.106,0.706,8.456
28.3,0.08,0.106,0.703,8.405
28.3,0.041,0.107,0.726,8.685
28.3,0.051,0.107,0.724,8.654
28.3,0.05,0.107,0.703,8.408
28.3,0.051,0.107,0.757,9.051
28.3,0.041,0.108,0.752,8.982
28.3,0.041,0.108,0.713,8.513
28.3,0.052,0.108,0.708,8.454
28.3,0.052,0.108,0.713,8.521
28.3,0.052,0.108,0.725,8.674
28.3,0.052,0.108,0.73,8.759
28.3,0.08,0.108,0.74,8.844
28.3,0.08,0.108,0.708,8.438
28.3,0.039,0.109,0.728,8.706
28.3,0.041,0.109,0.738,8.819
28.3,0.043,0.109,0.778,9.298
28.3,0.043,0.109,0.713,8.531
28.3,0.05,0.109,0.68,8.138
28.3,0.053,0.109,0.709,8.49
28.3,0.051,0.109,0.701,8.381
28.3,0.051,0.109,0.69,8.248
28.3,0.077,0.109,0.719,8.599
28.3,0.077,0.109,0.702,8.39
28.3,0.082,0.109,0.71,8.486
28.3,0.04,0.11,0.715,8.542
28.3,0.044,0.11,0.752,8.99
28.3,0.053,0.11,0.747,8.93
28.3,0.081,0.11,0.7,8.357
28.3,0.08,0.11,0.676,8.076
28.3,0.043,0.111,0.757,9.051
28.3,0.042,0.111,0.741,8.853
28.3,0.044,0.111,0.763,9.125
28.3,0.045,0.111,0.777,9.292
28.3,0.052,0.111,0.712,8.511
28.3,0.051,0.111,0.733,8.758
28.3,0.052,0.111,0.691,8.263
28.3,0.052,0.111,0.732,8.753
28.3,0.077,0.111,0.695,8.304
28.3,0.078,0.111,0.693,8.279
28.3,0.08,0.111,0.746,8.913
28.3,0.08,0.111,0.693,8.302
28.3,0.08,0.111,0.658,7.884
28.3,0.106,0.111,0.693,8.283
28.3,0.039,0.112,0.754,9.01
28.3,0.042,0.112,0.733,8.764
28.3,0.052,0.112,0.724,8.641
28.3,0.051,0.112,0.692,8.272
28.3,0.053,0.112,0.704,8.41
28.3,0.052,0.112,0.749,8.951
28.3,0.05,0.112,0.691,8.263
28.3,0.051,0.112,0.75,8.964
28.3,0.051,0.112,0.69,8.24
28.3,0.051,0.112,0.729,8.71
28.3,0.078,0.112,0.74,8.854
28.3,0.077,0.112,0.732,8.755
28.3,0.078,0.112,0.711,8.505
28.3,0.078,0.112,0.69,8.253
28.3,0.051,0.113,0.69,8.259
28.3,0.049,0.113,0.71,8.492
28.3,0.075,0.113,0.706,8.428
28.3,0.04,0.114,0.752,8.992
28.3,0.042,0.114,0.736,8.802
28.3,0.042,0.114,0.755,9.329
28.3,0.052,0.114,0.741,8.858
28.3,0.052,0.114,0.694,8.313
28.3,0.052,0.114,0.748,8.941
28.3,0.051,0.114,0.707,8.457
28.3,0.076,0.114,0.675,8.052
28.3,0.078,0.114,0.696,8.31
28.3,0.08,0.114,0.687,8.173
28.3,0.082,0.114,0.712,8.519
28.3,0.041,0.115,0.719,8.605
28.3,0.053,0.115,0.739,8.831
28.3,0.052,0.115,0.703,8.418
28.3,0.051,0.115,0.714,8.56
28.3,0.052,0.115,0.753,8.997
28.3,0.077,0.115,0.7,8.372
28.3,0.078,0.115,0.685,8.187
28.3,0.08,0.115,0.721,8.62
28.3,0.082,0.115,0.726,8.672
28.3,0.04,0.116,0.766,9.152
28.3,0.039,0.116,0.717,8.565
28.3,0.044,0.116,0.777,9.29
28.3,0.051,0.116,0.672,8.046
28.3,0.052,0.116,0.743,8.884
28.3,0.051,0.116,0.718,8.594
28.3,0.052,0.116,0.694,8.301
28.3,0.077,0.116,0.707,8.447
28.3,0.08,0.116,0.673,8.036
28.3,0.08,0.116,0.686,8.185
28.3,0.04,0.117,0.728,8.703
28.3,0.04,0.117,0.71,8.489
28.3,0.043,0.117,0.756,9.041
28.3,0.052,0.117,0.717,8.573
28.3,0.05,0.117,0.683,8.163
28.3,0.052,0.117,0.75,8.961
28.3,0.051,0.117,0.683,8.177
28.3,0.051,0.117,0.677,8.099
28.3,0.05,0.117,0.711,8.497
28.3,0.051,0.117,0.713,8.521
28.3,0.049,0.117,0.722,8.633
28.3,0.075,0.117,0.701,8.377
28.3,0.078,0.117,0.751,8.982
28.3,0.078,0.117,0.705,8.453
28.3,0.079,0.117,0.683,8.161
28.3,0.079,0.117,0.704,8.419
28.3,0.081,0.117,0.7,8.363
28.3,0.08,0.117,0.724,8.656
28.3,0.081,0.117,0.721,8.575
28.3,0.082,0.117,0.729,8.691
28.3,0.08,0.117,0.69,8.25
28.3,0.04,0.118,0.737,8.865
28.3,0.04,0.118,0.754,9.009
28.3,0.041,0.118,0.711,8.533
28.3,0.042,0.118,0.727,8.678
28.3,0.042,0.118,0.727,8.691
28.3,0.042,0.118,0.736,8.81
28.3,0.042,0.118,0.741,9.039
28.3,0.043,0.118,0.746,8.926
28.3,0.05,0.118,0.697,8.328
28.3,0.08,0.118,0.719,8.598
28.3,0.081,0.118,0.726,8.689
28.3,0.08,0.118,0.687,8.219
28.3,0.081,0.118,0.707,8.444
28.3,0.043,0.119,0.73,8.756
28.3,0.052,0.119,0.719,8.601
28.3,0.051,0.119,0.705,8.434
28.3,0.054,0.119,0.748,8.935
28.3,0.076,0.119,0.691,8.256
28.3,0.04,0.12,0.784,9.357
28.3,0.042,0.12,0.772,9.231
28.3,0.043,0.12,0.748,8.95
28.3,0.044,0.12,0.782,9.353
28.3,0.051,0.12,0.684,8.157
28.3,0.053,0.12,0.733,8.74
28.3,0.051,0.12,0.717,8.582
28.3,0.052,0.12,0.75,8.968
28.3,0.052,0.12,0.755,9.022
28.3,0.077,0.12,0.688,8.237
28.3,0.08,0.12,0.715,8.56
28.3,0.081,0.12,0.691,8.263
28.3,0.04,0.121,0.741,8.87
28.3,0.039,0.121,0.757,9.091
28.3,0.042,0.121,0.764,9.263
28.3,0.044,0.121,0.776,9.293
28.3,0.052,0.121,0.743,8.872
28.3,0.052,0.121,0.695,8.292
28.3,0.051,0.121,0.714,8.543
28.3,0.051,0.121,0.739,8.831
28.3,0.051,0.121,0.722,8.63
28.3,0.05,0.121,0.687,8.219
28.3,0.049,0.121,0.715,8.533
28.3,0.077,0.121,0.72,8.609
28.3,0.076,0.121,0.725,8.673
28.3,0.078,0.121,0.71,8.504
28.3,0.078,0.121,0.743,8.879
28.3,0.08,0.121,0.69,8.352
28.3,0.042,0.122,0.772,9.225
28.3,0.041,0.122,0.746,8.879
28.3,0.041,0.122,0.757,9.072
28.3,0.043,0.122,0.743,8.88
28.3,0.042,0.122,0.713,8.517
28.3,0.051,0.122,0.694,8.286
28.3,0.052,0.122,0.718,8.577
28.3,0.05,0.122,0.708,8.433
28.3,0.049,0.122,0.699,8.34
28.3,0.076,0.122,0.684,8.177
28.3,0.078,0.122,0.751,8.965
28.3,0.079,0.122,0.718,8.591
28.3,0.078,0.122,0.709,8.432
28.3,0.081,0.122,0.75,8.968
28.3,0.08,0.122,0.717,8.551
28.3,0.039,0.123,0.71,8.481
28.3,0.043,0.123,0.753,9.012
28.3,0.044,0.123,0.788,9.408
28.3,0.043,0.123,0.739,8.836
28.3,0.044,0.123,0.715,8.553
28.3,0.051,0.123,0.717,8.577
28.3,0.05,0.123,0.7,8.373
28.3,0.051,0.123,0.699,8.35
28.3,0.078,0.123,0.739,8.828
28.3,0.076,0.123,0.687,8.206
28.3,0.081,0.123,0.725,8.663
28.3,0.083,0.123,0.742,8.864
28.3,0.04,0.124,0.72,8.623
28.3,0.041,0.124,0.786,9.395
28.3,0.042,0.124,0.767,9.174
28.3,0.042,0.124,0.714,8.539
28.3,0.041,0.124,0.753,9.002
28.3,0.041,0.124,0.709,8.376
28.3,0.043,0.124,0.772,9.23
28.3,0.043,0.124,0.782,9.352
28.3,0.052,0.124,0.685,8.185
28.3,0.053,0.124,0.72,8.625
28.3,0.052,0.124,0.744,8.897
28.3,0.052,0.124,0.733,8.771
28.3,0.05,0.124,0.689,8.231
28.3,0.076,0.124,0.733,8.733
28.3,0.077,0.124,0.73,8.721
28.3,0.076,0.124,0.715,8.527
28.3,0.079,0.124,0.747,8.936
28.3,0.081,0.124,0.736,8.809
28.3,0.081,0.124,0.682,8.154
28.3,0.081,0.124,0.746,8.912
28.3,0.082,0.124,0.752,8.996
28.3,0.08,0.124,0.715,8.544
28.3,0.081,0.124,0.738,8.816
28.3,0.039,0.125,0.755,8.968
28.3,0.042,0.125,0.757,9.039
28.3,0.053,0.125,0.735,8.788
28.3,0.052,0.125,0.712,8.512
28.3,0.052,0.125,0.725,8.665
28.3,0.052,0.125,0.718,8.685
28.3,0.05,0.125,0.698,8.355
28.3,0.05,0.125,0.695,8.31
28.3,0.077,0.125,0.722,8.627
28.3,0.076,0.125,0.698,8.344
28.3,0.078,0.125,0.693,8.28
28.3,0.08,0.125,0.687,8.215
28.3,0.081,0.125,0.724,8.676
28.3,0.08,0.125,0.725,8.661
28.3,0.081,0.125,0.711,8.491
28.3,0.042,0.126,0.787,9.468
28.3,0.04,0.126,0.743,8.872
28.3,0.041,0.126,0.729,8.704
28.3,0.052,0.126,0.727,8.705
28.3,0.052,0.126,0.74,8.847
28.3,0.074,0.126,0.694,8.282
28.3,0.075,0.126,0.687,8.219
28.3,0.076,0.126,0.676,8.074
28.3,0.08,0.126,0.733,8.786
28.3,0.08,0.126,0.737,8.788
28.3,0.079,0.126,0.709,8.475
28.3,0.079,0.126,0.686,8.203
28.3,0.083,0.126,0.721,8.612
28.3,0.041,0.127,0.778,9.12
28.3,0.04,0.127,0.732,8.722
28.3,0.052,0.127,0.746,8.918
28.3,0.051,0.127,0.698,8.339
28.3,0.05,0.127,0.718,8.548
28.3,0.054,0.127,0.752,8.991
28.3,0.052,0.127,0.718,8.623
28.3,0.05,0.127,0.695,8.29
28.3,0.051,0.127,0.708,8.469
28.3,0.052,0.127,0.761,9.087
28.3,0.05,0.127,0.698,8.343
28.3,0.078,0.127,0.754,9.001
28.3,0.078,0.127,0.695,8.331
28.3,0.079,0.127,0.734,8.763
28.3,0.078,0.127,0.738,8.826
28.3,0.08,0.127,0.697,8.32
28.3,0.082,0.127,0.75,8.981
28.3,0.081,0.127,0.715,8.552
28.3,0.082,0.127,0.741,8.86
28.3,0.04,0.128,0.743,8.892
28.3,0.043,0.128,0.738,8.842
28.3,0.043,0.128,0.754,9.04
28.3,0.055,0.128,0.732,8.746
28.3,0.052,0.128,0.741,8.864
28.3,0.051,0.128,0.695,8.308
28.3,0.053,0.128,0.718,8.547
28.3,0.049,0.128,0.683,8.163
28.3,0.078,0.128,0.752,8.993
28.3,0.077,0.128,0.715,8.536
28.3,0.079,0.128,0.671,8.047
28.3,0.082,0.128,0.743,8.893
28.3,0.08,0.128,0.684,8.173
28.3,0.079,0.128,0.691,8.259
28.3,0.081,0.128,0.72,8.607
28.3,0.082,0.128,0.727,8.702
28.3,0.04,0.129,0.732,8.761
28.3,0.04,0.129,0.766,9.169
28.3,0.042,0.129,0.738,8.817
28.3,0.043,0.129,0.801,9.575
28.3,0.043,0.129,0.723,8.581
28.3,0.053,0.129,0.737,8.812
28.3,0.051,0.129,0.728,8.71
28.3,0.052,0.129,0.74,8.84
28.3,0.076,0.129,0.718,8.585
28.3,0.077,0.129,0.722,8.629
28.3,0.079,0.129,0.74,8.834
28.3,0.079,0.129,0.712,8.512
28.3,0.04,0.13,0.711,8.497
28.3,0.053,0.13,0.694,8.294
28.3,0.052,0.13,0.721,8.622
28.3,0.076,0.13,0.72,8.602
28.3,0.077,0.13,0.71,8.492
28.3,0.078,0.13,0.724,8.65
28.3,0.079,0.13,0.74,8.843
28.3,0.077,0.13,0.687,8.206
28.3,0.078,0.13,0.71,8.482
28.3,0.081,0.13,0.676,8.067
28.3,0.04,0.131,0.718,8.584
28.3,0.04,0.131,0.769,9.2
28.3,0.041,0.131,0.749,8.951
28.3,0.042,0.131,0.742,8.868
28.3,0.04,0.131,0.764,9.145
28.3,0.043,0.131,0.741,8.858
28.3,0.052,0.131,0.738,8.815
28.3,0.053,0.131,0.747,8.936
28.3,0.052,0.131,0.74,8.842
28.3,0.051,0.131,0.741,8.874
28.3,0.078,0.131,0.747,8.924
28.3,0.078,0.131,0.699,8.361
28.3,0.08,0.131,0.736,8.802
28.3,0.081,0.131,0.747,8.93
28.3,0.081,0.131,0.721,8.63
28.3,0.08,0.131,0.706,8.434
28.3,0.081,0.131,0.717,8.5
28.3,0.041,0.132,0.721,8.622
28.3,0.043,0.132,0.734,8.725
28.3,0.044,0.132,0.753,9.005
28.3,0.052,0.132,0.697,8.336
28.3,0.053,0.132,0.732,8.749
28.3,0.078,0.132,0.746,8.913
28.3,0.081,0.132,0.754,9.008
28.3,0.079,0.132,0.679,8.12
28.3,0.078,0.132,0.7,8.371
28.3,0.042,0.133,0.761,9.111
28.3,0.045,0.133,0.772,9.23
28.3,0.044,0.133,0.714,8.536
28.3,0.043,0.133,0.738,8.844
28.3,0.05,0.133,0.733,8.764
28.3,0.051,0.133,0.758,9.056
28.3,0.052,0.133,0.733,8.765
28.3,0.049,0.133,0.707,8.477
28.3,0.078,0.133,0.754,9.023
28.3,0.078,0.133,0.691,8.255
28.3,0.077,0.133,0.683,8.147
28.3,0.079,0.133,0.684,8.168
28.3,0.079,0.133,0.677,8.111
28.3,0.082,0.133,0.729,8.714
28.3,0.081,0.133,0.72,8.61
28.3,0.041,0.134,0.738,8.815
28.3,0.04,0.134,0.702,8.404
28.3,0.042,0.134,0.729,8.71
28.3,0.042,0.134,0.721,8.624
28.3,0.042,0.134,0.702,8.385
28.3,0.043,0.134,0.762,9.202
28.3,0.042,0.134,0.709,8.722
28.3,0.044,0.134,0.707,8.433
28.3,0.051,0.134,0.721,8.617
28.3,0.05,0.134,0.734,8.777
28.3,0.079,0.134,0.743,8.869
28.3,0.079,0.134,0.709,8.461
28.3,0.082,0.134,0.747,8.935
28.3,0.08,0.134,0.692,8.255
28.3,0.081,0.134,0.706,8.442
28.3,0.041,0.135,0.787,9.396
28.3,0.04,0.135,0.732,8.754
28.3,0.041,0.135,0.759,9.074
28.3,0.04,0.135,0.765,9.142
28.3,0.044,0.135,0.777,9.288
28.3,0.043,0.135,0.789,9.394
28.3,0.054,0.135,0.739,8.83
28.3,0.051,0.135,0.712,8.508
28.3,0.051,0.135,0.756,9.022
28.3,0.051,0.135,0.696,8.301
28.3,0.079,0.135,0.734,8.77
28.3,0.081,0.135,0.741,8.869
28.3,0.079,0.135,0.694,8.301
28.3,0.081,0.135,0.734,8.778
28.3,0.042,0.136,0.785,9.366
28.3,0.041,0.136,0.763,9.135
28.3,0.042,0.136,0.711,8.494
28.3,0.042,0.136,0.753,9.01
28.3,0.042,0.136,0.716,8.555
28.3,0.045,0.136,0.8,9.564
28.3,0.05,0.136,0.685,8.16
28.3,0.051,0.136,0.723,8.665
28.3,0.051,0.136,0.722,8.633
28.3,0.051,0.136,0.745,8.899
28.3,0.079,0.136,0.713,8.518
28.3,0.077,0.136,0.7,8.381
28.3,0.08,0.136,0.693,8.263
28.3,0.082,0.136,0.735,8.76
28.3,0.083,0.136,0.745,8.913
28.3,0.081,0.136,0.749,8.957
28.3,0.083,0.136,0.747,8.929
28.3,0.041,0.137,0.774,9.265
28.3,0.04,0.137,0.731,8.747
28.3,0.042,0.137,0.778,9.303
28.3,0.041,0.137,0.728,8.698
28.3,0.042,0.137,0.78,9.322
28.3,0.043,0.137,0.796,9.514
28.3,0.049,0.137,0.694,8.287
28.3,0.052,0.137,0.755,9.032
28.3,0.078,0.137,0.732,8.688
28.3,0.08,0.137,0.745,8.903
28.3,0.079,0.137,0.733,8.843
28.3,0.081,0.137,0.752,8.989
28.3,0.083,0.137,0.744,8.886
28.3,0.08,0.137,0.722,8.676
28.3,0.08,0.137,0.699,8.351
28.3,0.081,0.137,0.731,8.734
28.3,0.083,0.137,0.743,8.876
28.3,0.041,0.138,0.748,8.94
